Min;Data1;Data2;Data3;Data4;Data5;Data6
5:38;8,687;23,847;37,020;245,687;232,000;229,320
5:39;9,340;24,960;36,267;246,560;232,587;229,380
5:40;9,493;27,053;37,920;246,480;233,007;229,807
5:41;9,900;26,913;37,753;246,553;234,300;229,740
5:42;11,040;25,860;39,453;248,493;235,033;228,600
5:43;10,960;24,680;44,100;249,407;235,767;227,107
5:44;10,100;24,487;44,267;247,713;235,167;226,293
5:45;9,087;24,433;44,807;245,913;236,600;225,220
5:46;8,287;23,673;41,407;245,160;236,060;226,247
5:47;8,047;25,493;39,713;243,760;238,280;230,127
5:48;8,460;25,260;36,153;242,980;237,833;232,233
5:49;9,347;30,167;43,180;243,967;246,020;231,960
5:50;9,507;30,780;43,153;245,313;246,960;232,807
5:51;8,813;31,040;43,613;245,200;244,587;231,920
5:52;9,160;31,027;45,653;243,093;245,640;230,507
5:53;9,893;30,747;45,453;242,780;246,560;229,960
5:54;9,900;30,920;45,427;242,013;247,393;230,653
5:55;9,480;30,840;45,767;240,847;246,333;232,120
5:56;9,547;31,187;46,027;241,080;247,373;233,140
5:57;8,487;34,740;44,200;243,793;245,587;234,760
5:58;8,680;35,493;45,753;244,887;248,393;234,873
5:59;7,727;32,787;44,753;245,493;247,660;233,893
6:0;7,453;32,613;44,427;245,627;246,073;233,280
6:1;12,060;44,040;57,027;245,500;241,227;229,113
6:2;20,027;56,207;70,260;244,380;232,693;224,000
6:3;19,880;53,707;68,493;243,500;233,780;226,367
6:4;22,720;53,707;68,313;241,533;234,940;228,320
6:5;22,273;53,873;68,033;241,720;236,227;228,587
6:6;22,287;53,333;68,807;240,873;234,953;227,267
6:7;28,847;63,180;78,560;239,867;230,347;223,620
6:8;38,140;71,553;85,553;238,367;227,467;222,860
6:9;37,507;71,787;84,947;239,020;226,467;222,680
6:10;37,913;71,973;86,347;238,620;226,587;222,340
6:11;38,267;71,840;86,367;238,273;226,720;221,913
6:12;37,320;70,927;85,700;238,487;227,827;222,247
6:13;40,260;73,193;86,060;238,173;227,607;224,133
6:14;41,447;73,580;86,867;237,707;227,333;224,387
6:15;49,373;72,087;89,053;234,947;229,607;222,787
6:16;47,073;71,287;91,440;235,873;230,113;220,467
6:17;46,807;71,580;91,973;236,260;230,993;219,960
6:18;46,600;71,153;91,927;236,013;230,107;219,953
6:19;46,847;74,673;91,213;236,387;227,973;221,127
6:20;46,873;72,147;91,567;236,560;229,220;220,153
6:21;43,747;70,693;89,827;237,840;227,300;216,787
6:22;45,980;72,553;92,987;237,687;226,093;214,100
6:23;47,047;71,447;90,433;236,813;227,300;215,587
6:24;47,933;73,253;91,367;236,473;227,313;215,767
6:25;47,540;71,853;91,060;236,440;228,833;215,560
6:26;47,207;72,647;94,127;236,953;228,593;213,467
6:27;47,773;72,307;93,773;235,740;228,120;214,260
6:28;46,447;71,067;93,027;236,313;227,933;214,627
6:29;44,140;71,007;90,893;237,220;227,040;214,800
6:30;40,060;62,760;91,540;239,400;230,667;211,840
6:31;41,520;63,820;92,627;239,387;230,160;211,867
6:32;40,167;61,967;90,727;239,953;230,440;211,100
6:33;40,507;61,080;89,193;238,747;230,873;211,693
6:34;43,153;60,507;88,820;236,507;230,093;213,467
6:35;43,113;58,787;88,260;235,860;230,133;214,447
6:36;42,613;60,240;89,993;236,547;229,213;213,253
6:37;42,140;59,833;90,007;236,607;229,647;212,673
6:38;42,233;59,620;91,193;236,373;230,427;212,453
6:39;42,993;59,927;90,047;235,967;228,740;212,967
6:40;45,060;61,633;89,447;234,713;226,433;212,833
6:41;44,247;61,273;89,667;234,747;227,520;213,393
6:42;45,807;58,613;89,507;233,753;229,620;214,653
6:43;44,740;60,487;87,727;234,647;226,327;214,673
6:44;45,933;61,067;88,113;233,927;225,720;215,460
6:45;45,080;59,740;85,993;233,313;225,213;215,980
6:46;44,780;60,053;85,207;234,927;226,587;216,687
6:47;44,980;60,053;87,067;235,467;228,620;217,327
6:48;45,240;59,367;88,820;235,027;228,800;217,487
6:49;43,960;60,180;88,680;236,093;228,053;215,913
6:50;43,700;58,987;90,420;235,413;230,200;214,273
6:51;44,407;59,453;90,900;235,013;229,520;213,813
6:52;46,613;58,293;90,007;232,860;229,540;215,940
6:53;45,353;58,547;90,153;233,747;228,940;215,913
6:54;43,160;60,527;89,113;235,920;227,880;213,513
6:55;41,573;61,327;89,587;237,247;227,773;212,440
6:56;44,233;62,840;87,793;236,673;226,460;213,927
6:57;44,340;61,747;86,707;235,687;226,487;214,327
6:58;44,167;61,293;87,187;234,753;225,233;214,327
6:59;44,127;60,327;88,767;234,627;228,533;213,767
7:0;44,300;62,100;90,407;235,007;229,540;213,847
7:1;44,807;63,893;89,753;235,180;227,840;214,600
7:2;43,780;61,560;90,547;236,213;229,213;213,487
7:3;44,120;61,207;90,927;235,607;229,447;214,093
7:4;43,927;61,280;90,300;235,600;229,873;213,927
7:5;43,200;60,967;90,220;236,287;230,220;214,240
7:6;43,427;61,693;89,400;236,880;230,520;214,280
7:7;44,807;62,347;92,247;237,067;230,340;214,580
7:8;43,980;62,660;90,853;236,780;229,740;214,160
7:9;48,233;60,140;90,893;234,560;230,227;214,213
7:10;50,280;59,873;91,587;233,767;230,193;214,027
7:11;49,780;59,440;90,067;233,400;230,567;214,140
7:12;47,813;60,907;91,047;234,980;229,307;214,200
7:13;44,827;60,813;87,353;234,833;226,587;214,213
7:14;45,767;61,320;87,487;234,933;226,653;214,347
7:15;44,600;61,093;87,687;235,200;226,340;214,340
7:16;44,973;61,893;90,900;235,713;226,353;213,380
7:17;45,000;61,587;90,127;235,573;226,967;213,233
7:18;45,320;61,853;90,600;235,480;227,193;212,800
7:19;45,120;61,507;90,413;235,387;227,653;213,240
7:20;44,373;60,887;90,053;236,620;229,040;213,787
7:21;44,900;62,607;90,280;236,220;227,727;213,993
7:22;44,640;64,260;90,153;236,240;226,193;213,953
7:23;43,680;63,640;90,227;237,267;227,120;212,893
7:24;43,760;61,720;90,253;236,987;227,327;212,613
